Date,Open,High,Low,Close,Adj Close,Volume,,
3/5/12,3061.129883,3061.379883,3016.199951,3024.300049,3024.300049,1869130000,,
4/5/12,3001.149902,3001.47998,2956.340088,2956.340088,2956.340088,1944010000,,
7/5/12,2940.409912,2970.199951,2939.209961,2957.76001,2957.76001,1740430000,,
8/5/12,2939.360107,2952.649902,2900.060059,2946.27002,2946.27002,2175840000,,
9/5/12,2912.409912,2948.77002,2900.179932,2934.709961,2934.709961,2047090000,,
10/5/12,2950.209961,2950.209961,2923.139893,2933.639893,2933.639893,2004150000,,
11/5/12,2919.350098,2960.379883,2918.73999,2933.820068,2933.820068,1735380000,,
14/5/12,2907.780029,2924.889893,2898.899902,2902.580078,2902.580078,1683460000,,
15/5/12,2902.300049,2930.679932,2889.389893,2893.76001,2893.76001,1826210000,,
16/5/12,2904.669922,2913.899902,2872.25,2874.040039,2874.040039,1933900000,,
17/5/12,2874.709961,2879.219971,2813.689941,2813.689941,2813.689941,2016980000,,
18/5/12,2814.429932,2827.280029,2774.449951,2778.790039,2778.790039,2692450000,,
21/5/12,2782.550049,2848.830078,2774.76001,2847.209961,2847.209961,1870420000,,
22/5/12,2853.870117,2867.340088,2823.219971,2839.080078,2839.080078,1861850000,,
23/5/12,2832.169922,2855.350098,2795.5,2850.120117,2850.120117,1929640000,,
24/5/12,2856.550049,2858.23999,2817.620117,2839.379883,2839.379883,1750290000,,
25/5/12,2839.73999,2846.310059,2829.76001,2837.530029,2837.530029,1282680000,,
29/5/12,2853.27002,2882.830078,2846.679932,2870.98999,2870.98999,221430000,,
30/5/12,2847.27002,2847.27002,2825.639893,2837.360107,2837.360107,1671040000,,
31/5/12,2837.370117,2842.429932,2801.959961,2827.340088,2827.340088,2180130000,,
1/6/12,2810.129883,2810.129883,2747.23999,2747.47998,2747.47998,1966370000,,
4/6/12,2747.610107,2769.929932,2726.679932,2760.01001,2760.01001,1755750000,,
5/6/12,2749.350098,2781.969971,2749.340088,2778.110107,2778.110107,1625600000,,
6/6/12,2796.22998,2844.719971,2796.22998,2844.719971,2844.719971,1761050000,,
7/6/12,2872.050049,2873.590088,2827.820068,2831.02002,2831.02002,1655370000,,
8/6/12,2823.820068,2860.939941,2814.800049,2858.419922,2858.419922,1390260000,,
11/6/12,2882.48999,2882.959961,2806.899902,2809.72998,2809.72998,1480220000,,
12/6/12,2815.840088,2843.669922,2802.379883,2843.070068,2843.070068,1594310000,,
13/6/12,2838.120117,2853.169922,2810.590088,2818.610107,2818.610107,1602080000,,
14/6/12,2820.629883,2842.310059,2807.550049,2836.330078,2836.330078,1633370000,,
15/6/12,2839.399902,2874.379883,2837.939941,2872.800049,2872.800049,2020100000,,
18/6/12,2872.48999,2903.030029,2853.860107,2895.330078,2895.330078,1586190000,,
19/6/12,2909.870117,2940.22998,2908.449951,2929.76001,2929.76001,1835480000,,
20/6/12,2932.959961,2942.280029,2910,2930.449951,2930.449951,1563080000,,
21/6/12,2929.149902,2930.929932,2857.100098,2859.090088,2859.090088,1822200000,,
22/6/12,2866.169922,2894.350098,2863.929932,2892.419922,2892.419922,3544010000,,
25/6/12,2863.889893,2863.889893,2829.22998,2836.159912,2836.159912,1514430000,,
26/6/12,2845.399902,2862.149902,2832.02002,2854.060059,2854.060059,1623160000,,
27/6/12,2862.129883,2882.399902,2860.129883,2875.320068,2875.320068,1668580000,,
28/6/12,2853.889893,2855.73999,2818.189941,2849.48999,2849.48999,1795850000,,
29/6/12,2902.439941,2935.129883,2895.600098,2935.050049,2935.050049,2021190000,,
2/7/12,2938.409912,2951.22998,2925.709961,2951.22998,2951.22998,1845240000,,
3/7/12,2950.810059,2976.080078,2948.399902,2976.080078,2976.080078,1009330000,,
5/7/12,2970.370117,2987.939941,2958.300049,2976.120117,2976.120117,1423990000,,
6/7/12,2955.199951,2957.5,2921.370117,2937.330078,2937.330078,1437420000,,
9/7/12,2934.48999,2942.98999,2919.040039,2931.77002,2931.77002,1455500000,,
10/7/12,2945.350098,2953.469971,2891.419922,2902.330078,2902.330078,1725730000,,
11/7/12,2898.77002,2905.51001,2866.530029,2887.97998,2887.97998,1635120000,,
12/7/12,2867.080078,2876.320068,2837.719971,2866.189941,2866.189941,1719460000,,
13/7/12,2874.060059,2913.280029,2873.389893,2908.469971,2908.469971,1373620000,,
16/7/12,2903.030029,2910.199951,2888.01001,2896.939941,2896.939941,1414470000,,
17/7/12,2911.459961,2916.610107,2871.649902,2910.040039,2910.040039,1774160000,,
18/7/12,2904.23999,2951.300049,2902.949951,2942.600098,2942.600098,1817040000,,
19/7/12,2961.709961,2976.219971,2952.419922,2965.899902,2965.899902,1735920000,,
20/7/12,2957.02002,2957.02002,2925.300049,2925.300049,2925.300049,1810420000,,
23/7/12,2877.51001,2898.050049,2852.879883,2890.149902,2890.149902,1607140000,,
24/7/12,2894.949951,2896.560059,2847.219971,2862.98999,2862.98999,1748410000,,
25/7/12,2856.780029,2870.219971,2839.76001,2854.23999,2854.23999,1784150000,,
26/7/12,2896.679932,2905.570068,2876.01001,2893.25,2893.25,1981520000,,
27/7/12,2906.5,2961.870117,2900.97998,2958.090088,2958.090088,2102610000,,
30/7/12,2959.070068,2970.300049,2939.040039,2945.840088,2945.840088,1483990000,,
31/7/12,2945.080078,2959.620117,2938.409912,2939.52002,2939.52002,1801440000,,
1/8/12,2956.719971,2958.280029,2917.780029,2920.209961,2920.209961,1722530000,,
2/8/12,2900.459961,2934.649902,2890.850098,2909.77002,2909.77002,1822620000,,
3/8/12,2951.280029,2977.409912,2945.810059,2967.899902,2967.899902,1730210000,,
6/8/12,2978.159912,3000.23999,2974.22998,2989.909912,2989.909912,1528260000,,
7/8/12,3002.659912,3028.610107,3002.090088,3015.860107,3015.860107,1899240000,,
8/8/12,3003.77002,3018.899902,3002.409912,3011.25,3011.25,1874580000,,
9/8/12,3009.860107,3022.689941,3007.300049,3018.639893,3018.639893,1677970000,,
10/8/12,3008.830078,3020.860107,3003.379883,3020.860107,3020.860107,1556460000,,
13/8/12,3018.27002,3023.030029,2999.120117,3022.52002,3022.52002,1353380000,,
14/8/12,3032.669922,3034.159912,3009.929932,3016.97998,3016.97998,1567830000,,
15/8/12,3013.330078,3032.060059,3013.330078,3030.929932,3030.929932,1536730000,,
16/8/12,3037.179932,3067.439941,3033.280029,3062.389893,3062.389893,1937430000,,
17/8/12,3067.110107,3076.719971,3060.149902,3076.590088,3076.590088,1640640000,,
20/8/12,3072.659912,3076.209961,3059.899902,3076.209961,3076.209961,1451550000,,
21/8/12,3085.25,3100.540039,3058.73999,3067.26001,3067.26001,1574220000,,
22/8/12,3059.939941,3080.72998,3053.429932,3073.669922,3073.669922,1459130000,,
23/8/12,3065.820068,3070.340088,3045.52002,3053.399902,3053.399902,1383860000,,
24/8/12,3045.219971,3076.800049,3042.219971,3069.790039,3069.790039,1349740000,,
27/8/12,3083.620117,3085.810059,3068.129883,3073.189941,3073.189941,1383530000,,
28/8/12,3069.399902,3083.189941,3063.649902,3077.139893,3077.139893,1364740000,,
29/8/12,3078.050049,3087.23999,3067.620117,3081.189941,3081.189941,1282900000,,
30/8/12,3066.72998,3067.540039,3045.919922,3048.709961,3048.709961,1216640000,,
31/8/12,3069.639893,3078.52002,3040.590088,3066.959961,3066.959961,1394760000,,
4/9/12,3063.25,3082.26001,3040.23999,3075.060059,3075.060059,1505960000,,
5/9/12,3072.580078,3082.75,3062.540039,3069.27002,3069.27002,1495030000,,
6/9/12,3087.939941,3135.810059,3087.669922,3135.810059,3135.810059,1918900000,,
7/9/12,3133.219971,3139.610107,3128.169922,3136.419922,3136.419922,1740640000,,
10/9/12,3131.340088,3133.889893,3102.76001,3104.02002,3104.02002,1575370000,,
11/9/12,3105.02002,3117.860107,3099.100098,3104.530029,3104.530029,1586250000,,
12/9/12,3115.330078,3120.120117,3098.820068,3114.310059,3114.310059,1689140000,,
13/9/12,3117.659912,3167.629883,3112.620117,3155.830078,3155.830078,1870050000,,
14/9/12,3166.23999,3195.669922,3164.26001,3183.949951,3183.949951,1984720000,,
17/9/12,3183.399902,3183.399902,3168.629883,3178.669922,3178.669922,1485390000,,
18/9/12,3173.620117,3179.370117,3169.409912,3177.800049,3177.800049,1707200000,,
19/9/12,3179.040039,3189.350098,3170.290039,3182.620117,3182.620117,1850920000,,
20/9/12,3166.840088,3178.449951,3156.459961,3175.959961,3175.959961,1809130000,,
21/9/12,3194.860107,3196.929932,3178.090088,3179.959961,3179.959961,2526250000,,
24/9/12,3155.350098,3167.73999,3150.709961,3160.780029,3160.780029,1704860000,,
25/9/12,3170.370117,3176.300049,3117.72998,3117.72998,3117.72998,1975470000,,
26/9/12,3113.399902,3114.540039,3080.280029,3093.699951,3093.699951,1738010000,,
27/9/12,3105.870117,3142.02002,3098.459961,3136.600098,3136.600098,1691800000,,
28/9/12,3125.310059,3132.51001,3109.909912,3116.22998,3116.22998,1864640000,,
1/10/12,3130.310059,3146.98999,3103.889893,3113.530029,3113.530029,1758170000,,
2/10/12,3127.72998,3131.639893,3101.639893,3120.040039,3120.040039,1609570000,,
3/10/12,3130.850098,3142.360107,3115.040039,3135.22998,3135.22998,1704050000,,
4/10/12,3142.379883,3153.47998,3132.560059,3149.459961,3149.459961,1585190000,,
5/10/12,3161.209961,3171.459961,3130.76001,3136.189941,3136.189941,1607940000,,
8/10/12,3121.330078,3125.48999,3107.570068,3112.350098,3112.350098,1186260000,,
9/10/12,3108.01001,3108.01001,3062.52002,3065.02002,3065.02002,1645740000,,
10/10/12,3066.25,3071.570068,3046.780029,3051.780029,3051.780029,1788970000,,
11/10/12,3075.889893,3078.080078,3047.139893,3049.409912,3049.409912,1595020000,,
12/10/12,3049.080078,3061.77002,3039.580078,3044.110107,3044.110107,1524840000,,
15/10/12,3053.209961,3066.310059,3037.27002,3064.179932,3064.179932,1563440000,,
16/10/12,3073.209961,3102.969971,3070.25,3101.169922,3101.169922,1736930000,,
17/10/12,3091.379883,3112.449951,3088.050049,3104.120117,3104.120117,1770920000,,
18/10/12,3097.77002,3102.560059,3065.23999,3072.870117,3072.870117,2043290000,,
19/10/12,3066.560059,3066.560059,3000.27002,3005.620117,3005.620117,2225580000,,
22/10/12,3005.919922,3020.610107,2995.780029,3016.959961,3016.959961,1654130000,,
23/10/12,2989.439941,3006.590088,2974.070068,2990.459961,2990.459961,1830840000,,
24/10/12,3011.820068,3012.949951,2978.72998,2981.699951,2981.699951,1967000000,,
25/10/12,3005.040039,3007.709961,2975.97998,2986.120117,2986.120117,1922660000,,
26/10/12,2986.050049,2999.139893,2961.159912,2987.949951,2987.949951,1839700000,,
31/10/12,2986.850098,2989.699951,2964.939941,2977.22998,2977.22998,1806780000,,
1/11/12,2987.540039,3021.939941,2984.219971,3020.060059,3020.060059,1880140000,,
2/11/12,3033.850098,3033.850098,2981.689941,2982.129883,2982.129883,1834590000,,
5/11/12,2983.030029,3004.870117,2975.850098,2999.659912,2999.659912,1496210000,,
6/11/12,3003.709961,3024.439941,2998.929932,3011.929932,3011.929932,1782430000,,
7/11/12,2976.459961,2977.810059,2926.790039,2937.290039,2937.290039,2059690000,,
8/11/12,2942.090088,2949.699951,2895.580078,2895.580078,2895.580078,1876420000,,
9/11/12,2892.570068,2931.110107,2889.810059,2904.870117,2904.870117,1802580000,,
12/11/12,2916.379883,2920.01001,2896.550049,2904.25,2904.25,1379240000,,
13/11/12,2880.77002,2909,2877.060059,2883.889893,2883.889893,1816260000,,
14/11/12,2896.810059,2900.100098,2842.860107,2846.810059,2846.810059,2106590000,,
15/11/12,2847.840088,2855.639893,2826.75,2836.939941,2836.939941,2010300000,,
16/11/12,2838.899902,2859.570068,2810.800049,2853.129883,2853.129883,2187730000,,
19/11/12,2886,2916.070068,2884.75,2916.070068,2916.070068,1767240000,,
20/11/12,2910.72998,2919.959961,2893.379883,2916.679932,2916.679932,1588750000,,
21/11/12,2919.139893,2928.169922,2912.419922,2926.550049,2926.550049,1430060000,,
23/11/12,2943.620117,2967.189941,2940.679932,2966.850098,2966.850098,792750000,,
26/11/12,2961.02002,2976.929932,2951.72998,2976.780029,2976.780029,1641710000,,
27/11/12,2974.560059,2985.320068,2965.129883,2967.790039,2967.790039,1763320000,,
28/11/12,2952.02002,2992.169922,2935.879883,2991.780029,2991.780029,1725550000,,
29/11/12,3005.409912,3017.179932,2996.300049,3012.030029,3012.030029,1758440000,,
30/11/12,3013.25,3014.25,2999.719971,3010.23999,3010.23999,2194240000,,
3/12/12,3029.209961,3030.280029,2999.570068,3002.199951,3002.199951,1667330000,,
4/12/12,3000.439941,3002.899902,2980.929932,2996.689941,2996.689941,1781760000,,
5/12/12,2993.199951,2994.72998,2958.26001,2973.699951,2973.699951,1800820000,,
6/12/12,2967.98999,2996.530029,2962.02002,2989.27002,2989.27002,1713460000,,
7/12/12,2999.689941,3003.27002,2968.820068,2978.040039,2978.040039,1613570000,,
10/12/12,2973.189941,2997.639893,2971.560059,2986.959961,2986.959961,1528430000,,
11/12/12,3005.429932,3033.139893,3003.820068,3022.300049,3022.300049,1921860000,,
12/12/12,3033.929932,3035.189941,3008.48999,3013.810059,3013.810059,1756220000,,
13/12/12,3007.830078,3026.51001,2982.629883,2992.159912,2992.159912,1833990000,,
14/12/12,2976.949951,2985.330078,2963.800049,2971.330078,2971.330078,1786980000,,
17/12/12,2975.5,3011.219971,2973.540039,3010.600098,3010.600098,1911420000,,
18/12/12,3020.820068,3056.649902,3016.399902,3054.530029,3054.530029,2022130000,,
19/12/12,3059.030029,3061.820068,3044.360107,3044.360107,3044.360107,1933270000,,
20/12/12,3050.300049,3053.530029,3034.149902,3050.389893,3050.389893,1691190000,,
21/12/12,2998.600098,3022.189941,2995.129883,3021.01001,3021.01001,2843090000,,
24/12/12,3013.889893,3016.179932,3008.530029,3012.600098,3012.600098,614230000,,
26/12/12,3013.129883,3018.649902,2983.350098,2990.159912,2990.159912,1059190000,,
27/12/12,2989.870117,2993.659912,2951.040039,2985.909912,2985.909912,1342790000,,
28/12/12,2965.120117,2985.469971,2959.370117,2960.310059,2960.310059,1143530000,,
31/12/12,2955.449951,3021.409912,2953.52002,3019.51001,3019.51001,1557230000,,
2/1/13,3091.330078,3112.649902,3083.48999,3112.26001,3112.26001,2111300000,,
3/1/13,3108.48999,3118.179932,3092.280029,3100.570068,3100.570068,1769420000,,
4/1/13,3100.879883,3108.439941,3090.810059,3101.659912,3101.659912,1745140000,,
7/1/13,3089.169922,3102.350098,3083.879883,3098.810059,3098.810059,1702540000,,
8/1/13,3098.459961,3103.389893,3076.600098,3091.810059,3091.810059,1744380000,,
9/1/13,3099.649902,3111.219971,3096.340088,3105.810059,3105.810059,1732510000,,
10/1/13,3125.639893,3127.719971,3098.469971,3121.76001,3121.76001,1754240000,,
11/1/13,3122.120117,3126.590088,3114.100098,3125.629883,3125.629883,1772600000,,
14/1/13,3113.649902,3123.47998,3104.080078,3117.5,3117.5,1876050000,,
15/1/13,3101.060059,3112.290039,3093.320068,3110.780029,3110.780029,1852870000,,
16/1/13,3110.719971,3124.649902,3106.790039,3117.540039,3117.540039,1692380000,,
17/1/13,3130.48999,3144.050049,3125.790039,3136,3136,1766510000,,
18/1/13,3127.909912,3134.72998,3119.199951,3134.709961,3134.709961,1860070000,,
22/1/13,3135.629883,3143.179932,3121.540039,3143.179932,3143.179932,1790730000,,
23/1/13,3155.820068,3161.060059,3149.73999,3153.669922,3153.669922,1698190000,,
24/1/13,3125.669922,3153.560059,3124.449951,3130.379883,3130.379883,2046990000,,
25/1/13,3140.649902,3156.199951,3135.860107,3149.709961,3149.709961,1920250000,,
28/1/13,3152.169922,3161.830078,3144.889893,3154.300049,3154.300049,1935590000,,
29/1/13,3149.620117,3156.939941,3133.110107,3153.659912,3153.659912,2050670000,,
30/1/13,3157.429932,3164.060059,3135.830078,3142.310059,3142.310059,2014350000,,
31/1/13,3140.669922,3154.179932,3136.820068,3142.129883,3142.129883,2190840000,,
1/2/13,3162.939941,3183.139893,3154.909912,3179.100098,3179.100098,2012930000,,
4/2/13,3161.719971,3169.629883,3130.570068,3131.169922,3131.169922,1874750000,,
5/2/13,3140.899902,3178.52002,3136.820068,3171.580078,3171.580078,2150080000,,
6/2/13,3159.379883,3174.820068,3157.350098,3168.47998,3168.47998,2002740000,,
7/2/13,3167.439941,3170.419922,3135.97998,3165.129883,3165.129883,1955960000,,
8/2/13,3178.060059,3196.889893,3177.179932,3193.870117,3193.870117,1816480000,,
11/2/13,3192.530029,3194.01001,3182.189941,3192,3192,1551370000,,
12/2/13,3190.72998,3196.919922,3184.840088,3186.48999,3186.48999,1786800000,,
13/2/13,3195.340088,3205.52002,3187.060059,3196.879883,3196.879883,1822450000,,
14/2/13,3182.73999,3202.330078,3182.389893,3198.659912,3198.659912,1924900000,,
15/2/13,3202.840088,3206.209961,3184.030029,3192.030029,3192.030029,1858670000,,
19/2/13,3197.459961,3213.600098,3194.919922,3213.590088,3213.590088,1843840000,,
20/2/13,3211.98999,3213.25,3163.949951,3164.409912,3164.409912,2001800000,,
21/2/13,3154.879883,3155.189941,3118.620117,3131.48999,3131.48999,2052630000,,
22/2/13,3149.090088,3161.820068,3139.550049,3161.820068,3161.820068,1581500000,,
25/2/13,3180.590088,3186.25,3116.25,3116.25,3116.25,1930990000,,
26/2/13,3126.22998,3135.570068,3105.360107,3129.649902,3129.649902,1847750000,,
27/2/13,3129.719971,3177.800049,3127.27002,3162.26001,3162.26001,1727260000,,
28/2/13,3161.429932,3182.600098,3159.719971,3160.189941,3160.189941,2022530000,,
1/3/13,3143.540039,3171.5,3129.399902,3169.73999,3169.73999,1870250000,,
4/3/13,3159.459961,3182.27002,3154.790039,3182.030029,3182.030029,1718290000,,
5/3/13,3200.379883,3227.310059,3200.27002,3224.129883,3224.129883,1891510000,,
6/3/13,3233.310059,3233.439941,3217.669922,3222.370117,3222.370117,1764020000,,
7/3/13,3224.5,3235.100098,3221.469971,3232.090088,3232.090088,1675640000,,
8/3/13,3245.850098,3248.699951,3227.889893,3244.370117,3244.370117,1611700000,,
11/3/13,3237.73999,3252.870117,3233.669922,3252.870117,3252.870117,1628500000,,
12/3/13,3244.850098,3249.780029,3229.919922,3242.320068,3242.320068,1673740000,,
13/3/13,3243.040039,3251.449951,3230.620117,3245.120117,3245.120117,1577280000,,
14/3/13,3253,3258.929932,3250.23999,3258.929932,3258.929932,1651650000,,
15/3/13,3260.459961,3260.620117,3242.649902,3249.070068,3249.070068,2305230000,,
18/3/13,3215.709961,3249.370117,3211.100098,3237.590088,3237.590088,1550510000,,
19/3/13,3246.699951,3252.600098,3205.419922,3229.100098,3229.100098,1690680000,,
20/3/13,3251.909912,3257.98999,3240.899902,3254.189941,3254.189941,1599120000,,
21/3/13,3228.169922,3237.570068,3215.689941,3222.600098,3222.600098,1692260000,,
22/3/13,3235.300049,3247.939941,3230.860107,3245,3245,1681360000,,
25/3/13,3255.850098,3263.629883,3222.47998,3235.300049,3235.300049,1666010000,,
26/3/13,3249.949951,3252.929932,3239.919922,3252.47998,3252.47998,1444500000,,
27/3/13,3230.76001,3258.26001,3227.02002,3256.52002,3256.52002,1420130000,,
28/3/13,3257.320068,3270.300049,3253.209961,3267.52002,3267.52002,1636800000,,
1/4/13,3268.629883,3270.22998,3230.570068,3239.169922,3239.169922,1481360000,,
2/4/13,3252.550049,3267.929932,3245.409912,3254.860107,3254.860107,1580800000,,
3/4/13,3257.379883,3260.149902,3210.389893,3218.600098,3218.600098,1813910000,,
4/4/13,3219.110107,3226.23999,3206.02002,3224.97998,3224.97998,1475720000,,
5/4/13,3174,3206.209961,3168.879883,3203.860107,3203.860107,1594090000,,
8/4/13,3207.149902,3222.26001,3195.570068,3222.25,3222.25,1323520000,,
9/4/13,3229.810059,3249.949951,3215.02002,3237.860107,3237.860107,1498130000,,
10/4/13,3246.060059,3299.159912,3245.800049,3297.25,3297.25,1769870000,,
11/4/13,3289.590088,3306.949951,3287.73999,3300.159912,3300.159912,1829170000,,
12/4/13,3292.389893,3296.5,3271.02002,3294.949951,3294.949951,1471180000,,
15/4/13,3277.580078,3283.399902,3213.459961,3216.48999,3216.48999,1779320000,,
16/4/13,3239.050049,3265.840088,3231.449951,3264.629883,3264.629883,1515400000,,
17/4/13,3236.25,3236.97998,3186.080078,3204.669922,3204.669922,1902730000,,
18/4/13,3212.23999,3212.969971,3154.959961,3166.360107,3166.360107,1766000000,,
19/4/13,3169.320068,3210.030029,3168.330078,3206.060059,3206.060059,1738850000,,
22/4/13,3217.399902,3241.159912,3198.73999,3233.550049,3233.550049,1628340000,,
23/4/13,3252.800049,3275.889893,3241.52002,3269.330078,3269.330078,1684770000,,
24/4/13,3262.209961,3277.120117,3255.439941,3269.649902,3269.649902,1738590000,,
25/4/13,3279.820068,3301.280029,3279.290039,3289.98999,3289.98999,2012230000,,
26/4/13,3284.070068,3287.47998,3268.030029,3279.26001,3279.26001,1721970000,,
29/4/13,3290.310059,3315.330078,3289.419922,3307.02002,3307.02002,1594110000,,
30/4/13,3308.050049,3328.790039,3298.580078,3328.790039,3328.790039,1984270000,,
1/5/13,3325.350098,3330.02002,3296.5,3299.129883,3299.129883,1884600000,,
2/5/13,3306.149902,3344.899902,3305.810059,3340.620117,3340.620117,1757480000,,
3/5/13,3371.409912,3388.120117,3370.300049,3378.629883,3378.629883,1745570000,,
6/5/13,3382.330078,3396.209961,3381.439941,3392.969971,3392.969971,1500410000,,
7/5/13,3398.840088,3402.23999,3381.040039,3396.629883,3396.629883,1709800000,,
8/5/13,3394.889893,3413.27002,3389.800049,3413.27002,3413.27002,1756400000,,
9/5/13,3408.939941,3428.540039,3403.429932,3409.169922,3409.169922,1826220000,,
10/5/13,3414.840088,3436.600098,3411.590088,3436.580078,3436.580078,1689730000,,
13/5/13,3429.530029,3447.100098,3426.669922,3438.790039,3438.790039,1615510000,,
14/5/13,3439.719971,3468.669922,3439.719971,3462.610107,3462.610107,1820520000,,
15/5/13,3455.669922,3475.47998,3452.310059,3471.620117,3471.620117,1843910000,,
16/5/13,3473.159912,3485.949951,3462.23999,3465.23999,3465.23999,1945760000,,
17/5/13,3483.409912,3499.199951,3473.040039,3498.969971,3498.969971,1828610000,,
20/5/13,3490.459961,3509.409912,3488.129883,3496.429932,3496.429932,1745260000,,
21/5/13,3495.459961,3512.149902,3486.879883,3502.120117,3502.120117,1776780000,,
22/5/13,3503.47998,3532.040039,3446.959961,3463.300049,3463.300049,2179330000,,
23/5/13,3426.070068,3467.129883,3422.51001,3459.419922,3459.419922,1820670000,,
24/5/13,3438.280029,3459.469971,3429.310059,3459.139893,3459.139893,1449210000,,
28/5/13,3497.899902,3514.800049,3475.389893,3488.889893,3488.889893,1748070000,,
29/5/13,3471.669922,3479.530029,3450.399902,3467.52002,3467.52002,1794650000,,
30/5/13,3473.209961,3503.820068,3473.040039,3491.300049,3491.300049,1737320000,,
31/5/13,3478.219971,3500.669922,3455.840088,3455.909912,3455.909912,1968270000,,
3/6/13,3460.76001,3465.840088,3419.389893,3465.370117,3465.370117,2054100000,,
4/6/13,3467.02002,3482.75,3430.02002,3445.26001,3445.26001,1871640000,,
5/6/13,3432.850098,3446.149902,3397.909912,3401.47998,3401.47998,1813890000,,
6/6/13,3404.409912,3424.050049,3378.23999,3424.050049,3424.050049,1802700000,,
7/6/13,3437.840088,3471.72998,3429.429932,3469.219971,3469.219971,1646810000,,
10/6/13,3475.679932,3484.810059,3465.540039,3473.77002,3473.77002,1556520000,,
11/6/13,3436.620117,3466.570068,3426.570068,3436.949951,3436.949951,1560370000,,
12/6/13,3458.139893,3459.179932,3395.909912,3400.429932,3400.429932,1630200000,,
13/6/13,3398.540039,3451.030029,3387.610107,3445.360107,3445.360107,1584740000,,
14/6/13,3442.310059,3448.399902,3419.320068,3423.560059,3423.560059,1458030000,,
17/6/13,3449.969971,3468.560059,3436.340088,3452.129883,3452.129883,1581830000,,
18/6/13,3456.290039,3488.310059,3456.090088,3482.179932,3482.179932,1675090000,,
19/6/13,3483.590088,3485.449951,3443.199951,3443.199951,3443.199951,1649200000,,
20/6/13,3405.139893,3412.939941,3355.929932,3364.639893,3364.639893,2041500000,,
21/6/13,3367.810059,3377.300049,3326.860107,3357.25,3357.25,2921900000,,
24/6/13,3326.379883,3344.659912,3294.949951,3320.76001,3320.76001,2030960000,,
25/6/13,3350.590088,3358.310059,3327.689941,3347.889893,3347.889893,1657280000,,
26/6/13,3375.699951,3383.699951,3365.47998,3376.219971,3376.219971,1671280000,,
27/6/13,3395.790039,3412.790039,3395.409912,3401.860107,3401.860107,1689800000,,
28/6/13,3389.300049,3422.199951,3382.75,3403.25,3403.25,3630410000,,
1/7/13,3430.47998,3454.429932,3430.310059,3434.48999,3434.48999,1586750000,,
2/7/13,3430.689941,3453.290039,3415.22998,3433.399902,3433.399902,1685190000,,
3/7/13,3420.27002,3455.419922,3417.879883,3443.669922,3443.669922,935980000,,
5/7/13,3468.47998,3479.459961,3441.780029,3479.379883,3479.379883,1254400000,,
8/7/13,3493.810059,3495.51001,3475.389893,3484.830078,3484.830078,1521720000,,
9/7/13,3501.25,3508.810059,3484.790039,3504.26001,3504.26001,1633520000,,
10/7/13,3502.110107,3522.98999,3502,3520.76001,3520.76001,1567340000,,
11/7/13,3557.790039,3579.290039,3552.52002,3578.300049,3578.300049,1744210000,,
12/7/13,3579.580078,3600.080078,3576.570068,3600.080078,3600.080078,1615820000,,
15/7/13,3601.090088,3609.590088,3591.540039,3607.48999,3607.48999,1449130000,,
16/7/13,3611,3611.350098,3589.649902,3598.5,3598.5,1590540000,,
17/7/13,3608.129883,3615.790039,3600.689941,3610,3610,1564340000,,
18/7/13,3610.030029,3624.540039,3607.090088,3611.280029,3611.280029,1719390000,,
19/7/13,3581.899902,3589.050049,3578.570068,3587.610107,3587.610107,1785460000,,
22/7/13,3599.870117,3601.919922,3587.459961,3600.389893,3600.389893,1507010000,,
23/7/13,3606.699951,3606.699951,3576.959961,3579.27002,3579.27002,1620350000,,
24/7/13,3605.26001,3606.280029,3573.530029,3579.600098,3579.600098,1856660000,,
25/7/13,3589.459961,3606.189941,3579.199951,3605.189941,3605.189941,2203970000,,
26/7/13,3584.850098,3613.330078,3581.26001,3613.159912,3613.159912,1796060000,,
29/7/13,3604.290039,3618.860107,3592.800049,3599.139893,3599.139893,1545720000,,
30/7/13,3612.360107,3629.120117,3606.330078,3616.469971,3616.469971,1763580000,,
31/7/13,3627.659912,3649.350098,3624.77002,3626.370117,3626.370117,1942380000,,
1/8/13,3654.179932,3678.5,3653.73999,3675.73999,3675.73999,1863290000,,
2/8/13,3671.110107,3689.590088,3663.879883,3689.590088,3689.590088,1683270000,,
5/8/13,3682.669922,3694.189941,3681.340088,3692.949951,3692.949951,1471860000,,
6/8/13,3685.389893,3690.320068,3654.669922,3665.77002,3665.77002,1444200000,,
7/8/13,3658.530029,3663.199951,3633.590088,3654.01001,3654.01001,1659780000,,
8/8/13,3672.209961,3675.709961,3649.639893,3669.120117,3669.120117,1702950000,,
9/8/13,3664.27002,3677.830078,3649.689941,3660.110107,3660.110107,1546570000,,
12/8/13,3645.780029,3673.51001,3645.389893,3669.949951,3669.949951,1422420000,,
13/8/13,3675.370117,3691.060059,3648.820068,3684.439941,3684.439941,1644730000,,
14/8/13,3683.969971,3686.550049,3668.73999,3669.27002,3669.27002,1589370000,,
15/8/13,3625.360107,3626.77002,3600.959961,3606.120117,3606.120117,1742510000,,
16/8/13,3603.780029,3621.459961,3598.649902,3602.780029,3602.780029,1520430000,,
19/8/13,3601.879883,3623.47998,3589.030029,3589.090088,3589.090088,1381050000,,
20/8/13,3596.77002,3625.26001,3593.139893,3613.590088,3613.590088,1308280000,,
21/8/13,3603.679932,3630.22998,3589.02002,3599.790039,3599.790039,1438510000,,
